C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-6.999999999999984,-6.9494980486354185,-6.9664149554720485,-7.000000000000009,-7.000000000000002,-7.000000000000008,-6.943185304714845,-6.868526561192892,-6.90398970577057,-1.5765582441909167,10
-6.843318966073897,-6.757491265552138,-6.763710810304699,-6.848724669939992,-6.812585696374695,-6.877154552418976,-6.90616875642534,-6.727095038934627,-6.705856216989387,-1.7426240802784512,11
-6.62788254442553,-6.493481938812629,-6.484992610699593,-6.64072109110747,-6.5548910288899,-6.708242061995059,-6.855271002527274,-6.532626695829515,-6.433422669915264,-1.9709646048988105,12
-6.36837958198545,-6.175470704330946,-6.149263870266169,-6.390171325695565,-6.244486088510484,-6.504779289438975,-6.7939623444227815,-6.298380737089262,-6.105264079121432,-2.2460111459187893,13
-6.079498925684231,-5.821458198021148,-5.775528102613869,-6.11125743589741,-5.898940966201326,-6.278282995461448,-6.725713083514008,-6.0376163679255885,-5.739955459181131,-2.55219503120518,14
-5.775929422452442,-5.449445055797293,-5.382788821352128,-5.818161483906127,-5.535825752927295,-6.040269940773198,-6.653993521203095,-5.763592793550201,-5.356071824667593,-2.873947588624778,15
-5.472359919220652,-5.077431913573437,-4.9900495400903875,-5.525065531914843,-5.172710539653263,-5.802256886084949,-6.58227395889218,-5.489569219174813,-4.972188190154054,-3.1957001460443757,16
-5.183479262919433,-4.7234194072636395,-4.616313772438085,-5.246151642116687,-4.827165417344104,-5.5757605921074225,-6.514024697983408,-5.228804850011137,-4.606879570213752,-3.5018840313307678,17
-4.923976300479355,-4.405408172781957,-4.280585032004662,-4.995601876704785,-4.5167604769646905,-5.37229781955134,-6.452716039878917,-4.994558891270889,-4.278720979419922,-3.776930572350746,18
-4.708539878830987,-4.141398846042447,-4.001866832399557,-4.787598297872261,-4.259065809479893,-5.203385329127421,-6.4018182859808475,-4.800090548165775,-4.006287432345798,-4.005271096971105,19
-4.551858844904901,-3.9493920629591672,-3.799162687232206,-4.636322967812244,-4.071651505854587,-5.08053988154639,-6.3648017376913435,-4.658659025907511,-3.808153943564615,-4.171336933058639,20
-4.437440236283439,-3.8089693465374306,-3.650955983518641,-4.524768078210624,-3.9342602523163617,-4.986588818343746,-6.338678035969604,-4.557196000515293,-3.663303499295244,-4.292450942663144,21
-4.338459044053561,-3.6870725839826664,-3.522378306162225,-4.426034001543802,-3.8143200196097666,-4.896625740714223,-6.3177677584574035,-4.473048955385425,-3.5376657938466822,-4.396897944835732,22
-4.254106045402764,-3.582742957509107,-3.4124054656033986,-4.3394650711906735,-3.7109288254751025,-4.810566798857386,-6.301504611580739,-4.4051008067952795,-3.430235903927354,-4.48555220294518,23
-4.183572017518544,-3.495021649330984,-3.3200132722826017,-4.264405620530136,-3.623184687652672,-4.728328142972805,-6.289322301765614,-4.352234471022227,-3.340008906245685,-4.55928798036026,24
-4.1260477375883955,-3.4229498416625295,-3.244177536640277,-4.200199982941083,-3.5501856238827787,-4.649825923260047,-6.280654535438026,-4.313332864343641,-3.2659798775101,-4.618979540449745,25
-4.080723982799814,-3.3655687167179726,-3.183874069116863,-4.14619249180241,-3.4910296519057247,-4.574976289918678,-6.274935019023974,-4.287278903036892,-3.2071438944290245,-4.665501146582408,26
-4.046791530340296,-3.3219194567115493,-3.1380786801528036,-4.101727480493011,-3.444814789461814,-4.503695393148268,-6.2715974589494605,-4.272955503379354,-3.1624960337108847,-4.699727062127025,27
-4.023441157397338,-3.291043243857489,-3.1057671801885363,-4.066149282391785,-3.4106390542913494,-4.435899383148386,-6.270075561640483,-4.2692455816483985,-3.131031372064106,-4.722531550452366,28
-4.009863641158433,-3.271981260370023,-3.0859153796645034,-4.038802230877624,-3.387600464134633,-4.371504410118596,-6.269803033523041,-4.275032054121398,-3.1117449861971123,-4.734788874927206,29
-4.00524975881108,-3.263774688463384,-3.0774990890211456,-4.019030659329426,-3.3747970367319686,-4.310426624258469,-6.270213581023136,-4.289197837075723,-3.1036319528183296,-4.7373732989203194,30
-4.008790287542772,-3.265464710351803,-3.0794941186989035,-4.006178901126082,-3.371326789823658,-4.252582175767569,-6.270740910566767,-4.3106258467887475,-3.1056873486361836,-4.731159085800476,31
-4.019676004541007,-3.2760925082495125,-3.090876279138218,-3.9995912896464927,-3.3762877411500045,-4.1978872148454665,-6.270818728579933,-4.338198999537843,-3.1169062503590994,-4.717020498936453,32
-4.03709768699328,-3.294699264370745,-3.1106213807795307,-3.9986121582695517,-3.3887779084513117,-4.1462578916917305,-6.2698807414886355,-4.370800211600383,-3.1362837346955033,-4.6958318016970235,33
-4.060246112087087,-3.3203261609297305,-3.1377052340632816,-4.002585840374153,-3.407895309467882,-4.097610356505926,-6.267360655718872,-4.407312399253736,-3.162814878353819,-4.66846725745096,34
-4.088312057009921,-3.3520143801407007,-3.1711036494299103,-4.0108566693391925,-3.432737961940018,-4.051860759487622,-6.262692177696644,-4.446618478775277,-3.195494758042472,-4.635801129567035,35
-4.120486298949282,-3.388805104217889,-3.20979243731986,-4.022768978543565,-3.462403883608023,-4.008925250836386,-6.255309013847952,-4.487601366442378,-3.2333184504698895,-4.598707681414023,36
-4.155959615092663,-3.429739515375527,-3.25274740817357,-4.03766710136617,-3.4959910922121997,-3.9687199807517866,-6.244644870598793,-4.529143978532411,-3.2752810323444947,-4.558061176360697,37
-4.193922782627562,-3.4738587958278444,-3.298944372431481,-4.054895371185897,-3.532597605492852,-3.9311610994333885,-6.230133454375168,-4.570129231322747,-3.320377580374714,-4.514735877775831,38
-4.2335665787414705,-3.520204127789075,-3.3473591405340346,-4.073798121381644,-3.571321441190281,-3.896164757080764,-6.211208471603079,-4.60944004109076,-3.367603171268973,-4.469606049028198,39
-4.274081780621889,-3.5678166934734494,-3.3969675229216705,-4.0937196853323075,-3.61126061704479,-3.863647103893478,-6.187303628708523,-4.6459593241138215,-3.4159528817356963,-4.423545953486572,40
-4.314659165456311,-3.6157376750952,-3.4467453300348305,-4.114004396416782,-3.651513150796683,-3.833524290071098,-6.1578526321175,-4.678569996669302,-3.4644217884833095,-4.377429854519725,41
-4.3544895104322325,-3.663008254868559,-3.495668372313956,-4.133996588013962,-3.691177060186263,-3.805712465813193,-6.122289188256011,-4.706154975034576,-3.5120049682202388,-4.332132015496431,42
